plant_id,model_name,method,forecast_stage,unit_id,MAE,RMSE,MAPE,OCV_min,OCV_max,OCV_total,OCV_min_severity,OCV_max_severity
TEC22,LSTM_mae,ols,hierarchical_reconciled,B2,2.6087015246111647,4.962597707733069,18623434127.27663,56,244,300,50.57656755744009,534.1992640269148
TEC22,LSTM_mae,ols,hierarchical_reconciled,B3,6.985928249527102,11.39381569876052,8513028722.730955,22,126,148,4.053146703447146,264.1925627879719
TEC22,LSTM_mae,ols,hierarchical_reconciled,B4,13.0412756951799,22.047231049773103,5545180503.349246,0,35,35,0.0,174.11866766717358
TEC22,LSTM_mae,wls,hierarchical_reconciled,B1,6.601178606855564,10.585226980795499,10673684025.205477,52,141,193,31.185293027013685,303.9683852828275
TEC22,LSTM_mae,wls,hierarchical_reconciled,B2,1.3855098546880595,4.653162053328589,5599766411.644298,101,199,300,40.173939152970654,135.6587261594044
TEC22,LSTM_mae,wls,hierarchical_reconciled,B3,6.446104843103118,11.4806284109512,2410476816.6380215,47,99,146,9.80495709890193,65.88401484565881
TEC22,LSTM_mae,wls,hierarchical_reconciled,B4,12.986060694714608,22.007603293711416,5415584916.806683,0,35,35,0.0,170.0493662502835
TEC22,LSTM_mae,mint,hierarchical_reconciled,B1,6.609802993263776,10.856229657845805,8359025948.195047,49,144,193,30.9487499922715,231.52466469613856
TEC22,LSTM_mae,mint,hierarchical_reconciled,B2,1.172045881027418,4.6988519455702695,3220729639.852651,189,111,300,62.728102909639304,38.40280776813097
TEC22,LSTM_mae,mint,hierarchical_reconciled,B3,6.509475426600058,11.451583773358914,3195677303.7014904,40,106,146,8.242906824038872,92.10136041452267
TEC22,LSTM_mae,mint,hierarchical_reconciled,B4,12.117447973738813,21.295989850539563,3147538388.15423,3,32,35,7.089163295822677,91.74354196296139
TEC22,Linear,independent,raw,B1,12.960819124209289,23.31169004874697,5.909719800155045,0,0,0,0.0,0.0
TEC22,Linear,independent,raw,B2,0.9285574032645352,5.763724063482702,0.5175104114861461,0,0,0,0.0,0.0
TEC22,Linear,independent,raw,B3,13.382545558923848,20.674415622676012,6.284806731177691,0,0,0,0.0,0.0
TEC22,Linear,independent,raw,B4,26.210396864015095,36.20701814048574,9.23025720311457,0,0,0,0.0,0.0
TEC22,Linear,bottom_up,hierarchical_reconciled,B1,12.960819124209289,23.31169004874697,5.909719800155045,0,0,0,0.0,0.0
TEC22,Linear,bottom_up,hierarchical_reconciled,B2,0.9285574032645352,5.763724063482702,0.5175104114861461,0,0,0,0.0,0.0
TEC22,Linear,bottom_up,hierarchical_reconciled,B3,13.382545558923848,20.674415622676012,6.284806731177691,0,0,0,0.0,0.0
TEC22,Linear,bottom_up,hierarchical_reconciled,B4,26.210396864015095,36.20701814048574,9.23025720311457,0,0,0,0.0,0.0
TEC22,Linear,top_down,hierarchical_reconciled,B1,20.726866155631576,36.07366155180916,9.429394577652998,0,9,9,0.0,90.9706178563863
TEC22,Linear,top_down,hierarchical_reconciled,B2,5.307567268447843,25.441469442404696,2.6585042092500664,14,0,14,640.6011222926228,0.0
TEC22,Linear,top_down,hierarchical_reconciled,B3,50.982166593712826,72.77256712918727,23.748620385144296,134,0,134,2225.212616488794,0.0
TEC22,Linear,top_down,hierarchical_reconciled,B4,99.56764844830155,137.15457294636911,40.53679599675921,0,144,144,0.0,18815.126830802627
TEC22,Linear,ols,hierarchical_reconciled,B1,10.874626990217045,16.986482113927103,16156548163.21453,79,98,177,234.97297826393984,272.34263392840717
